Id,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Album,Release_date,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,Genre_new,country_chart,date_chart,position_chart
5Ncjypx5upZS5ZZTaqUzIf,111.65,honsool,Agust D,album,k-rap,3258648.0,D-2,2020-05-22,0.478,0.574,1,-8.886000000000003,1,0.0606,0.00036,0.00719,0.157,0.187,71.984,rap,Singapore,2020-05-22,55.0
5O2P9iiztwhomNh8xkR9lJ,134.25,night changes,One Direction,album,boy band,18426467.0,FOUR (Deluxe),2014-11-17,0.672,0.52,8,-7.747000000000001,1,0.0353,0.8590000000000001,0.0,0.115,0.37,120.001,boy band,Ireland,2020-07-23,60.0
5OCJzvD7sykQEKHH7qAC3C,9404.0,god is a woman,Ariana Grande,album,dance pop,52571724.0,Sweetener,2018-08-17,0.602,0.6579999999999999,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,pop,Global,2018-08-23,2.0
5OLiIGlbC3RmKmLt7C0Jqf,198.4,tak pernah terganti,Abdul & The Coffee Theory,single,indonesian jazz,67874.0,Tak Pernah Terganti,2018-02-02,0.7020000000000001,0.436,9,-9.895,1,0.0313,0.657,0.0,0.115,0.489,118.06,jazz,Indonesia,2018-02-02,138.0
5OOkp4U9P9oL23maHFHL1h,67.2,panda,Desiigner,album,pop rap,3061710,New English,2016-06-26,0.5760000000000001,0.7659999999999999,10,-4.9430000000000005,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,pop,Turkey,2017-01-14,29.0
5OTsspiqZPQPPuouZtjykB,176.0,better man,Westlife,single,boy band,1904331.0,Better Man,2019-03-29,0.616,0.636,11,-3.846,1,0.0394,0.415,0.0,0.1,0.584,74.855,boy band,Ireland,2019-03-29,34.0
5OepnJhqZoyJN8qWo2LZzy,8042.850000000002,playing with fire - kr ver.,BLACKPINK,single,k-pop,16413563.0,SQUARE TWO,2017-07-20,0.7040000000000001,0.758,4,-4.393,0,0.108,0.044,0.0,0.186,0.6629999999999999,97.052,k-pop,Malaysia,2019-02-24,69.0
5Ohxk2dO5COHF1krpoPigN,16861.1,sign of the times,Harry Styles,album,pop,10361677,Harry Styles,2017-05-12,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,pop,Poland,2017-05-15,3.0
5Ojd4SytPvwpTtajKhy0fb,1607.9,bila,Ardhito Pramono,single,indonesian indie,287054.0,Susah Sinyal (Original Motion Picture Soundtrack),2017-12-21,0.452,0.143,7,-11.748,1,0.0345,0.85,0.00162,0.124,0.4,123.954,indie,Indonesia,2018-01-23,90.0
5OxclJsdFESni44YlpNpkR,55.2,parasite eve,Bring Me The Horizon,single,melodic metalcore,3266166,Parasite Eve,2020-06-25,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,metal,UK,2020-06-26,23.0
5PIBgH1cUFwu5IiUk9tnN9,12.8,walk on water,Eminem - Beyoncé,album,detroit hip hop,39078037.0,Revival,2017-12-15,0.468,0.444,9,-10.217,0,0.291,0.7959999999999999,0.0,0.619,0.637,76.01899999999998,hip hop,Switzerland,2017-12-16,8.0
5PU8ZFAGNJeWYVBh8w5msX,3098.300000000001,di persimpangan dilema,Terry,single,indonesian pop,17947.0,Di Persimpangan Dilema,2017-08-25,0.596,0.4270000000000001,11,-7.614,1,0.0566,0.23,0.0,0.105,0.16,133.921,pop,Indonesia,2020-11-05,45.0
5PYPCxyWltRIyPkhSsnWIk,471.2,engagement party - from la la land soundtrack,Justin Hurwitz,compilation,hollywood,56388.0,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.414,0.0595,3,-23.003,1,0.0392,0.992,0.912,0.1159999999999999,0.302,82.777,else,Poland,2017-01-26,82.0
5PYQUBXc7NYeI1obMKSJK0,7568.450000000003,never really over,Katy Perry,single,dance pop,16588925.0,Never Really Over,2019-05-31,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,pop,Australia,2019-06-21,5.0
5PcL5Zw5QyVjz9AwmyQRFa,3159.200000000001,andai dia tahu,Kahitna,album,indonesian pop,515782.0,Cantik,2016-07-12,0.7440000000000001,0.62,3,-7.739,1,0.0327,0.441,2.1e-06,0.106,0.337,115.131,pop,Indonesia,2017-10-05,125.0
5PfTI3zrQbZEWcQdycMqJM,157.6,gang up,Young Thug - 2 Chainz - Wiz Khalifa - PnB Rock,single,atl hip hop,5647016.0,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",2017-03-23,0.631,0.732,1,-4.706,1,0.203,0.0304,0.0,0.261,0.5489999999999999,151.779,hip hop,Canada,2017-04-18,90.0
5Pw4Q2Z2NttJtISFFxe9MK,520.8000000000002,la la la that’s how it goes,HONNE,album,pop,1041186.0,no song without you,2020-07-03,0.792,0.5379999999999999,11,-9.105,1,0.0416,0.00889,0.88,0.107,0.9,123.497,pop,Philippines,2020-07-09,65.0
5QGdWvXwXMK2Zx6eKagyue,4839.6,sudah - story of kale - original motion picture soundtrack,Ardhito Pramono,single,indonesian indie,287054.0,Sudah (Story of Kale - Original Motion Picture Soundtrack),2020-10-16,0.617,0.172,2,-11.526,1,0.0316,0.907,2.87e-05,0.16,0.199,114.924,indie,Indonesia,2020-11-05,2.0
5QUgPhPYnWQYYtsqDSVPqR,1208.4,jingga,Fatin,single,indonesian pop,57429.0,Jingga,2018-09-28,0.615,0.395,9,-7.366,1,0.0278,0.8109999999999999,0.0,0.0917,0.331,138.047,pop,Indonesia,2018-09-28,97.0
5Qg0xK4s85tINbQcJD3GDq,89.6,badbye,RM - eAeon,album,k-rap,3901692.0,mono.,2018-10-22,0.241,0.536,7,-8.88,1,0.0432,0.0948,0.0107,0.296,0.229,142.129,rap,Malaysia,2018-10-23,48.0
5QiNbIilmMiMBXvaAlf7lN,15016.6,who do you love,The Chainsmokers - 5 Seconds of Summer,single,dance pop,16931568,World War Joy...Do You Mean,2019-04-26,0.51,0.835,3,-4.673,1,0.0447,0.0079099999999999,0.0,0.219,0.435,140.024,pop,Singapore,2019-05-02,20.0
5QiiYSr4pJMPOESQznu2IC,3171.1,wayo,BANG YE DAM,single,n-a,92245.0,WAYO,2020-06-05,0.6779999999999999,0.358,8,-7.37,1,0.0289,0.429,0.0,0.0987,0.7240000000000001,99.992,else,Malaysia,2020-06-14,29.0
5QpaGzWp0hwB5faV8dkbAz,3.2,wherever you will go,The Calling,album,neo mellow,527651.0,Camino Palmero,2001-01-01,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,indie,Malaysia,2018-02-14,70.0
5QskYLFPX9y7pLU0VEMNbr,2251.35,like to be you feat. julia michaels,Shawn Mendes - Julia Michaels,album,canadian pop,29743681.0,Shawn Mendes,2018-05-25,0.736,0.45,2,-9.406,1,0.228,0.809,0.0,0.108,0.6629999999999999,153.888,pop,Poland,2018-05-25,34.0
5R0cvR5BMFkLomChhmcCzr,5094.0,kick it,BLACKPINK,single,k-pop,16413563,KILL THIS LOVE,2019-04-04,0.764,0.787,1,-3.647,0,0.0445,0.0153,0.0,0.0736,0.381,124.949,k-pop,Singapore,2019-04-07,5.0
5RqR4ZCCKJDcBLIn4sih9l,704.8000000000003,party girl,StaySolidRocky,single,melodic rap,106823,Party Girl,2020-04-21,0.728,0.431,6,-9.966,0,0.0622,0.7490000000000001,0.0,0.0996,0.629,130.02200000000002,rap,USA,2020-06-25,2.0
5SE57ljOIUJ1ybL9U6CuBH,27480.049999999985,dna,BTS,album,k-pop,24755789.0,Love Yourself 承 'Her',2017-09-18,0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,k-pop,Taiwan,2017-09-22,2.0
5SXEEYJxc5OPoOn5H9SHvX,523.85,crystal snow,BTS,single,k-pop,24755789.0,MIC Drop/DNA/Crystal Snow,2017-12-06,0.618,0.768,3,-4.472,1,0.0323,0.126,0.0,0.12,0.483,113.952,k-pop,Indonesia,2017-12-06,36.0
5SZ6PiNkj1IIavGqBSMacb,586.4499999999998,bracelet,Lauv,single,pop,3587039.0,Bracelet,2018-05-24,0.652,0.737,7,-5.046,1,0.035,0.195,0.0,0.224,0.274,114.007,pop,Taiwan,2018-05-30,31.0
5SeFvF8sI7kVllCY0L83z6,8.0,mother tongue,Bring Me The Horizon,single,melodic metalcore,3266166.0,mother tongue,2019-01-22,0.595,0.869,6,-4.531,0,0.0325,0.0164,0.0,0.313,0.621,107.027,metal,UK,2019-01-23,174.0
5SifNhmUO8iSEoWFQU8kxH,34.4,17,Pink Sweat$ - SEVENTEEN,single,bedroom soul,409580.0,17 (feat. Joshua and DK of SEVENTEEN),2020-09-17,0.615,0.383,5,-8.575,1,0.0597,0.112,0.0,0.108,0.306,129.358,r&b/soul,Philippines,2020-09-17,80.0
5SkQThmerj0t27qPYYHVGf,737.55,gravity,EXO,album,k-pop,6731265.0,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,0.693,0.8640000000000001,1,-3.365,1,0.0807,0.0711,0.0,0.0961,0.695,117.961,k-pop,Indonesia,2018-11-03,35.0
5SwEgzUFDHwpWHKrbnP32Z,7214.549999999997,youth feat. khalid,Shawn Mendes - Khalid,album,canadian pop,29743681.0,Shawn Mendes,2018-05-25,0.518,0.596,6,-6.653,0,0.124,0.569,0.0,0.133,0.326,100.28,pop,Singapore,2018-05-27,4.0
5SxkdsY1ufZzoq9iXceLw9,25463.25000000001,no tears left to cry,Ariana Grande,single,dance pop,52571724.0,no tears left to cry,2018-04-20,0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,pop,Malaysia,2018-05-17,1.0
5T6bJp3XgwT0IaCfKMxmAu,20.8,perfect - acoustic,Ed Sheeran,single,pop,71783101.0,Perfect (Acoustic),2017-11-10,0.4320000000000001,0.377,7,-5.79,1,0.0304,0.459,0.0,0.114,0.394,94.973,pop,Malaysia,2017-11-18,88.0
5T7ZFtCcOgkpjxcuaeZbw0,60.8,best song ever,One Direction,album,boy band,18426467.0,Midnight Memories (Deluxe),2013-11-25,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,boy band,Ireland,2020-07-23,34.0
5T8EDUDqKcs6OSOwEsfqG7,3776.85,dont stop me now - remastered 2011,Queen,album,classic rock,29836055.0,Jazz (2011 Remaster),1978-11-10,0.5589999999999999,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.7759999999999999,0.609,156.295,rock,Mexico,2018-11-13,21.0
5TTXEcfsYLh6fTarLaevTi,85671.64999999997,lowkey,NIKI,single,indonesian r&b,628975.0,lowkey,2019-04-24,0.752,0.494,0,-8.18,1,0.0559,0.4320000000000001,0.0,0.0869,0.227,117.901,r&b/soul,Indonesia,2020-01-16,12.0
5TVirkSwFEXF1nLJEebe2I,1251.1999999999996,beautiful,Bazzi,album,pop,3807231,COSMIC,2018-04-12,0.6659999999999999,0.677,2,-5.742999999999999,1,0.0326,0.214,0.0,0.0979,0.178,100.014,pop,Malaysia,2018-07-25,17.0
5TtmfZaNSYEcTR49cureT0,69939.3999999999,kenangan terindah,SAMSONS,album,indonesian pop,495428.0,Naluri Lelaki (Special Edition),2016-09-21,0.607,0.469,3,-6.49,1,0.0335,0.313,4.61e-05,0.0488,0.336,120.019,pop,Indonesia,2018-09-04,62.0
5TyCTVsBsHeeutZcU2uP5s,613.5999999999998,home,SEVENTEEN,single,k-pop,4343407.0,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',2019-01-21,0.741,0.547,9,-5.029,1,0.253,0.4270000000000001,0.0,0.0931,0.615,87.977,k-pop,Singapore,2019-01-25,69.0
5UA33CwyFftYsw3ooWfmul,48.0,we dont,Maudy Ayunda - Teddy Adhitya,album,indonesian hip hop,413797.0,Oxygen,2018-02-15,0.614,0.382,3,-7.527,1,0.0736,0.802,0.0,0.24,0.482,139.91,hip hop,Indonesia,2018-02-16,142.0
5UEnHoDYpsxlfzWLZIc7LD,13828.45,river,Eminem - Ed Sheeran,album,detroit hip hop,39078037,Revival,2017-12-15,0.757,0.748,8,-5.794,0,0.473,0.17,0.0,0.0759,0.693,90.052,hip hop,UK,2018-01-15,1.0
5UJshy5HDHdNEVqlJwzsQB,5.6000000000000005,versace on the floor,Bruno Mars - David Guetta,single,dance pop,27355260,Versace On The Floor (Bruno Mars vs. David Guetta),2017-06-27,0.747,0.701,2,-4.902,1,0.0429,0.108,0.0,0.0712,0.589,100.012,pop,Taiwan,2017-06-30,52.0
5ULRlgiSPSKTaJN1vU9yso,17.6,shape of you - acoustic,Ed Sheeran,single,pop,71783101.0,Shape of You (Acoustic),2017-02-10,0.843,0.4,8,-5.5760000000000005,0,0.103,0.49,0.0,0.125,0.927,100.728,pop,Taiwan,2017-02-10,39.0
5UV4u1vdRO9zvsqe1rjNBO,13.6,feels so good ◑,HONNE - Anna of the North,single,pop,1041186.0,Feels So Good ◑ / Shrink ◐,2018-07-26,0.368,0.419,9,-8.347999999999999,1,0.0651,0.41,2.31e-06,0.196,0.328,172.079,pop,Taiwan,2018-07-27,105.0
5UYhXDSM6yq9i6vi715wPe,17441.049999999996,mengapa kita #terlanjurmencinta,Lyodra,single,indonesian pop,70424.0,Mengapa Kita #terlanjurmencinta,2020-06-26,0.329,0.407,2,-8.857999999999997,1,0.0406,0.7440000000000001,0.0,0.0887,0.244,133.842,pop,Indonesia,2020-07-31,9.0
5Ua3GXyHwiSfpNTMjq6m2z,20015.94999999999,touch,Little Mix,album,dance pop,8158070,Glory Days (Deluxe),2016-11-18,0.607,0.718,4,-4.095,1,0.0978,0.032,0.0,0.403,0.551,101.821,pop,UK,2017-01-05,2.0
5UgZoWvuycExNhZd6vIF7D,25312.9,luka yang kurindu,Mahen,single,indonesian pop,379075.0,Luka Yang Kurindu,2020-06-15,0.509,0.283,9,-12.236,1,0.0331,0.884,0.0014,0.0897,0.227,127.943,pop,Indonesia,2020-08-14,10.0
5Uw7Dut2lZfexn3Y09swpf,1274.4000000000003,find u again,Mark Ronson - Camila Cabello,album,dance pop,854572.0,Late Night Feelings,2019-06-21,0.605,0.664,8,-7.162000000000001,1,0.0316,0.00548,3e-06,0.204,0.1639999999999999,103.997,pop,Singapore,2019-07-11,13.0
5V6LrgVTGOU0T68holDtR5,81.6,summertime,Yellow Claw - San Holo,single,bass trap,930219.0,Summertime,2018-05-04,0.633,0.648,10,-5.408,0,0.0412,0.0353,0.00017,0.118,0.112,108.024,rap,Indonesia,2018-05-04,115.0
5V7mTIcXVU9k2JNu0mE6vy,139.2,fall for you,Secondhand Serenade,album,neo mellow,816272.0,A Naked Twist in My Story,2012-01-01,0.433,0.307,0,-8.796,1,0.0327,0.65,0.0,0.0635,0.378,178.114,indie,Malaysia,2018-07-05,81.0
5VAGZmCKBxYT85w51gNy27,20565.65,tukar jiwa,Tulus,album,indonesian jazz,2839763.0,Monokrom,2016-08-03,0.6709999999999999,0.493,8,-9.453,0,0.0444,0.777,0.0,0.11,0.441,88.932,jazz,Indonesia,2020-07-18,53.0
5VROJrZ5oCwGERREt9TFKN,522.0500000000002,kerinduan,Payung Teduh,album,indonesian folk,2276923.0,Ruang Tunggu,2017-12-19,0.335,0.337,9,-10.171,1,0.029,0.541,0.00866,0.187,0.325,98.403,else,Indonesia,2017-12-19,60.0
5VaLhE67iBHeuPKbyGS2wk,709.6000000000001,hands,Mike Perry - The Vamps - Sabrina Carpenter,album,dance pop,1052314.0,Night & Day,2017-07-14,0.722,0.706,0,-5.0360000000000005,0,0.0439,0.03,0.0,0.34,0.63,100.033,pop,Sweden,2017-08-09,60.0
5Vl1IWmW8JiyH9dwwxIct6,738.4000000000003,apa adanya,Hivi!,album,indonesian indie,1042894.0,Kereta Kencan,2017-02-23,0.464,0.524,2,-7.192,1,0.0279,0.643,0.0,0.073,0.642,199.691,indie,Indonesia,2017-03-26,102.0
5VuxWXbt7XENQCtE9TzpTv,945.95,spoil my night,Post Malone - Swae Lee,album,dfw rap,29173640.0,beerbongs & bentleys,2018-04-27,0.672,0.7170000000000001,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,rap,USA,2018-04-27,3.0
5WAD7GRAHPQUy9Il1hM7wL,948.55,bracelet,Lauv,album,pop,3587039.0,I met you when I was 18. (the playlist),2018-05-31,0.652,0.737,7,-5.046,1,0.035,0.195,0.0,0.224,0.274,114.007,pop,Malaysia,2018-06-05,23.0
5WEqjIUHkwZ5h3DSE7F9bM,138.4,friend of mine,Avicii - Vargas & Lagola,single,big room,18439913,AVĪCI (01),2017-08-09,0.701,0.7170000000000001,7,-4.367,0,0.056,0.0181,0.00599,0.0713,0.6659999999999999,109.999,house,Sweden,2017-08-14,5.0
5WHTFyqSii0lmT9R21abT8,1170.4,dont call me up,Mabel,album,dance pop,1018847.0,Ivy To Roses (Mixtape),2019-01-18,0.674,0.8809999999999999,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,pop,Netherlands,2019-04-18,1.0
5WkCcSa78lM1Ym4LXzJUiN,28862.9,la la lost you - acoustic version,NIKI - 88rising,single,indonesian r&b,628975.0,NIKI Acoustic Sessions: Head In The Clouds II,2019-08-11,0.606,0.196,1,-11.652,1,0.0553,0.908,0.0,0.348,0.391,100.873,r&b/soul,Indonesia,2020-09-28,42.0
5WrEilrRI5cIW0DxMvQYPZ,3937.4,jopping,SuperM,album,k-pop,1138087.0,SuperM - The 1st Mini Album,2019-10-04,0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,k-pop,Singapore,2019-10-07,14.0
5WrYlDbqmrGqmcwvJNpgm4,14853.6,lagu untukmu,Raisa,single,indonesian pop,1647870.0,Lagu Untukmu,2018-05-25,0.42,0.366,11,-10.206,0,0.0319,0.74,0.000155,0.1669999999999999,0.331,87.337,pop,Indonesia,2018-05-25,15.0
5WvAo7DNuPRmk4APhdPzi8,14177.95,no brainer,DJ Khaled - Justin Bieber - Quavo - Chance the Rapper,single,dance pop,5270929.0,No Brainer,2018-07-27,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,pop,Denmark,2018-08-09,1.0
5X5Vj8FcxyoLzq9qxAa45U,97147.85000000003,tolong,Budi Doremi,single,indonesian pop,311604.0,Tolong,2018-10-30,0.435,0.2,9,-12.481,1,0.0365,0.8909999999999999,0.0,0.103,0.244,136.054,pop,Indonesia,2019-11-21,3.0
5XQMr19TL7Mfksq9zihbOu,7.2,questions,Chris Brown,single,dance pop,12520603.0,Questions,2017-08-16,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803,pop,UK,2017-10-07,10.0
5XkyZyKMdFungjDb9cUKc3,2852.2,a brand new day,BTS - Zara Larsson,single,k-pop,24755789.0,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],2019-06-14,0.804,0.498,8,-7.387,0,0.0571,0.339,0.000236,0.18,0.7040000000000001,105.008,k-pop,Indonesia,2019-06-14,9.0
5Xn4IyTtW6FUGIUyWjbUHG,1184.0,goodbye,Jason Derulo - David Guetta - Nicki Minaj - Willy William,single,dance pop,8406712.0,Goodbye (feat. Nicki Minaj & Willy William),2018-08-24,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,pop,Netherlands,2018-10-25,12.0
5XnoJOF2Vq5I9ZhNlQU6CY,176.64999999999995,i love you,Judika,album,dangdut,1793586.0,Judika,2017-04-07,0.63,0.416,5,-7.205,1,0.0416,0.66,1.97e-06,0.0959,0.423,127.097,else,Indonesia,2017-04-07,92.0
5XvnidfZpRTKPe3Vjo83MX,111.2,isyarat,Trisouls,single,indonesian pop,15350.0,Isyarat,2018-01-19,0.281,0.389,0,-7.53,1,0.0329,0.8540000000000001,0.0,0.107,0.26,179.71400000000003,pop,Indonesia,2018-01-19,116.0
5YUw6twdoSVpfEnMB0FGqL,65.60000000000001,see u never,NIKI,single,indonesian r&b,628975.0,See U Never,2017-07-11,0.794,0.731,11,-4.6160000000000005,0,0.0369,0.289,0.0,0.0719,0.256,129.97299999999998,r&b/soul,Indonesia,2017-07-28,145.0
5YyFkwRi1Bxsvl0cJynWzn,36736.29999999999,hitam putih,Fourtwnty,album,indonesian folk,1797868.0,Lelaku,2018-09-05,0.517,0.329,2,-10.699000000000002,1,0.033,0.785,1.91e-05,0.0823,0.148,119.863,else,Indonesia,2018-12-25,69.0
5Z3GHaZ6ec9bsiI5BenrbY,61219.85000000006,young dumb & broke,Khalid,album,alternative r&b,12829933.0,American Teen,2017-04-27,0.7979999999999999,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.94899999999998,r&b/soul,New Zealand,2017-09-17,1.0
5Z4aqpT39KpY8gbHoJWdou,652.8,egotistic,MAMAMOO,single,k-pop,2567774.0,RED MOON,2018-07-16,0.616,0.833,3,-3.314,0,0.067,0.315,0.0,0.175,0.595,97.898,k-pop,Taiwan,2018-07-20,17.0
5Z5nbOXhsSbySVC7WUc6y9,318.6,four out of five,Arctic Monkeys,album,garage rock,9945189.0,Tranquility Base Hotel & Casino,2018-05-10,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.6759999999999999,130.189,rock,Portugal,2018-05-11,2.0
5Z6DLYbekZkL8OvH54S4n0,4.800000000000002,when you say nothing at all,Boyzone,album,boy band,626599.0,...By Request,1999-01-01,0.58,0.44,7,-11.152,1,0.0233,0.119,2.37e-06,0.0623,0.324,86.999,boy band,Philippines,2017-02-14,74.0
5ZFk1GdwbbFwQd40aHyrhO,832.0,blue lights,Jorja Smith,album,pop,1751825.0,Lost & Found,2018-06-08,0.695,0.586,7,-7.755,1,0.18,0.655,0.0,0.107,0.324,91.898,pop,UK,2018-06-12,44.0
5Zlo5ZYjrr6DwQw1kBi5bA,135.95,moonchild,RM,album,k-rap,3901692.0,mono.,2018-10-22,0.504,0.8690000000000001,9,-5.5760000000000005,0,0.213,0.0254,0.0,0.0659,0.19,157.99200000000005,rap,Malaysia,2018-10-23,39.0
5ZnJsoJGkQ5K15W7Rcr5JO,2137.899999999999,no more sad songs,Little Mix - Machine Gun Kelly,single,dance pop,8158070,No More Sad Songs,2017-03-03,0.7090000000000001,0.782,7,-3.526,0,0.0469,0.0771,4.71e-06,0.302,0.728,102.032,pop,UK,2017-05-06,22.0
5Zpe48RJ5Vs1YuFRodYdeS,73.60000000000002,game over,Martin Garrix - LOOPERS,single,big room,13885414.0,Game Over,2018-04-20,0.606,0.941,1,-3.2030000000000003,1,0.0895,0.00401,0.136,0.398,0.396,128.018,house,Taiwan,2018-04-20,86.0
5Zq4ZnI5AXn42W7bTrN8fG,174.4,pernah memiliki,D’MASIV - Rossa - David NOAH,single,indonesian pop,352652.0,Pernah Memiliki,2018-03-09,0.5660000000000001,0.444,2,-6.456,1,0.0287,0.794,2.56e-06,0.108,0.366,117.979,pop,Indonesia,2018-03-13,139.0
5a0nHa7F4S9hb0Zi0zLS8w,504.3,sugas interlude,Halsey - SUGA - BTS,single,dance pop,12622150,SUGA's Interlude,2019-12-06,0.55,0.732,0,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836,pop,Malaysia,2019-12-06,11.0
5a8RPWgKSmcGBGcffmIrUi,16156.550000000005,thunderclouds,Sia - Diplo - Labrinth - LSD,single,australian dance,17732676.0,Thunderclouds,2018-08-09,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,dance/electronic,Singapore,2018-10-05,5.0
5aAx2yezTd8zXrkmtKl66Z,23585.649999999998,starboy,The Weeknd - Daft Punk,album,canadian contemporary r&b,25562055.0,Starboy,2016-11-25,0.6809999999999999,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,r&b/soul,Global,2017-01-05,1.0
5aUSEPNd3m5xliFK4pn5mU,1790.4,good thing,Zedd - Kehlani,single,complextro,5236599.0,Good Thing (with Kehlani),2019-09-27,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,dance/electronic,Taiwan,2019-10-17,22.0
5abwHwUhywLGNli5NDcEN7,1451.1999999999994,magic,Thomas Gold - Jillian Edwards,single,big room,141211,Magic,2017-02-03,0.629,0.882,8,-5.231,1,0.0449,0.0502,0.000584,0.0971,0.436,105.004,house,Belgium,2017-03-02,50.0
5b2QnYcT9rQIkhRWt4HztQ,1797.25,walk on water,Eminem - Beyoncé,single,detroit hip hop,39078037,Walk On Water (feat. Beyoncé),2017-11-10,0.49,0.598,9,-4.814,0,0.186,0.8009999999999999,0.0,0.5760000000000001,0.61,84.00399999999998,hip hop,Ireland,2017-11-13,3.0
5bG0Nj8pt4fM8LTG9PiWmu,84285.45000000003,tentang rindu,Virzha,album,indonesian pop,501841.0,Kedua,2018-05-11,0.445,0.65,0,-4.862,1,0.0266,0.0831,8.42e-06,0.21,0.375,73.98,pop,Indonesia,2018-11-28,12.0
5bZtRlMBU76vHuDOb1GM5u,8921.300000000003,perfect strangers,Jonas Blue - JP Cooper,compilation,dance pop,2975592.0,Jonas Blue: Electronic Nature - The Mix 2017,2017-07-14,0.7390000000000001,0.833,1,-5.012,1,0.0463,0.35,0.0,0.266,0.6990000000000001,117.99,pop,Philippines,2017-01-02,13.0
5bcTCxgc7xVfSaMV3RuVke,54586.19999999998,feels,Calvin Harris - Pharrell Williams - Katy Perry - Big Sean - Funk Wav,album,dance pop,20814678.0,Funk Wav Bounces Vol.1,2017-06-30,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,pop,Australia,2017-08-18,2.0
5c41XA3sxiOD3cWkf1Gzki,24622.65,tak sanggup melupa #terlanjurmencinta,Ziva Magnolya,single,indonesian pop,51271.0,Tak Sanggup Melupa #terlanjurmencinta,2020-06-26,0.522,0.408,2,-8.099,1,0.0519,0.8140000000000001,0.0,0.0934,0.205,137.286,pop,Indonesia,2020-07-23,5.0
5cF0dROlMOK5uNZtivgu50,26152.950000000004,attention,Charlie Puth,album,dance pop,11708460,Voicenotes,2018-05-11,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,pop,Taiwan,2018-05-13,41.0
5cQB9fbuQCz4muQUFkv3rR,1701.2500000000002,serendipity,BTS,album,k-pop,24755789,Love Yourself 結 'Answer',2018-08-24,0.347,0.578,8,-7.525,1,0.0626,0.445,0.0,0.231,0.226,86.73,k-pop,Indonesia,2018-08-24,17.0
5cadLqAgl7Y9zX3lRWdsPK,352.55,cat & dog,TOMORROW X TOGETHER,single,k-pop,2330479.0,The Dream Chapter: STAR,2019-03-04,0.843,0.794,8,-3.013,1,0.147,0.0668,0.000223,0.104,0.319,160.001,k-pop,Indonesia,2019-03-05,62.0
5cdmj1cvGZovYsd8nSjtsF,56.0,slow down turbo,Rich Brian,album,indonesian hip hop,1646389.0,The Sailor,2019-07-26,0.389,0.518,7,-7.6789999999999985,0,0.12,0.215,0.0688,0.182,0.0392,78.11399999999998,hip hop,Indonesia,2019-07-27,163.0
5cuRYDNIcSu5noyXQpULKg,403.35,where were you in the morning?,Shawn Mendes,single,canadian pop,29743681,Where Were You In The Morning?,2018-05-18,0.708,0.517,7,-7.466,1,0.0618,0.556,0.0,0.0992,0.457,87.992,pop,Poland,2018-05-18,14.0
5dEaQCUCJIQyJs5qVZYXOC,694.4,come back home,BTS,single,k-pop,24755789.0,Come Back Home,2017-07-05,0.648,0.8809999999999999,11,-4.42,0,0.081,0.00155,1.11e-06,0.113,0.457,100.011,k-pop,Indonesia,2017-07-13,118.0
